Time,Event,Entity,Station,Train,Direction,Destination
16:22,Arrives,Train 2,Montecarmelo,Train 2,clockwise,
16:22,Alights,Passenger_1295,Montecarmelo,Train 2,clockwise,Montecarmelo
16:22,Arrives,Train 1,Mirasierra,Train 1,clockwise,
16:22,Alights,Passenger_1335,Mirasierra,Train 1,clockwise,Mirasierra
16:22,Alights,Passenger_1343,Mirasierra,Train 1,clockwise,Mirasierra
16:22,Arrives,Train 6,Las Tablas,Train 6,counterclockwise,
16:22,Alights,Passenger_1294,Las Tablas,Train 6,counterclockwise,Las Tablas
16:23,Arrives,Train 4,Paco de Lucia,Train 4,counterclockwise,
16:23,Alights,Passenger_1319,Paco de Lucia,Train 4,counterclockwise,Paco de Lucia
16:24,Arrives,Train 3,La Moraleja,Train 3,clockwise,
16:24,Alights,Passenger_1309,La Moraleja,Train 3,clockwise,La Moraleja
16:24,Boards,Passenger_1297,La Moraleja,Train 3,clockwise,Sanchinarro
16:24,Boards,Passenger_1305,La Moraleja,Train 3,clockwise,Sanchinarro
16:24,Boards,Passenger_1330,La Moraleja,Train 3,clockwise,Mirasierra
16:24,Boards,Passenger_1351,La Moraleja,Train 3,clockwise,Las Tablas
16:24,Boards,Passenger_1364,La Moraleja,Train 3,clockwise,Montecarmelo
16:24,Boards,Passenger_1366,La Moraleja,Train 3,clockwise,Las Tablas
16:24,Boards,Passenger_1381,La Moraleja,Train 3,clockwise,Paco de Lucia
16:24,Arrives,Train 2,Mirasierra,Train 2,clockwise,
16:24,Arrives,Passenger_1386,Castellana,,,Montecarmelo
16:24,Arrives,Passenger_1387,Las Tablas,,,Castellana
16:25,Arrives,Passenger_1388,Las Tablas,,,Paco de Lucia
16:26,Arrives,Train 1,Paco de Lucia,Train 1,clockwise,
16:26,Alights,Passenger_1339,Paco de Lucia,Train 1,clockwise,Paco de Lucia
16:26,Boards,Passenger_1353,Paco de Lucia,Train 1,clockwise,La Moraleja
16:26,Boards,Passenger_1359,Paco de Lucia,Train 1,clockwise,Tres Olivos
16:26,Boards,Passenger_1361,Paco de Lucia,Train 1,clockwise,Mirasierra
16:26,Arrives,Passenger_1389,Las Tablas,,,Pinar de Chamartin
16:26,Arrives,Passenger_1390,Las Tablas,,,Tres Olivos
16:27,Arrives,Train 6,La Moraleja,Train 6,counterclockwise,
16:27,Alights,Passenger_1316,La Moraleja,Train 6,counterclockwise,La Moraleja
16:27,Alights,Passenger_1348,La Moraleja,Train 6,counterclockwise,La Moraleja
16:27,Arrives,Train 4,Mirasierra,Train 4,counterclockwise,
16:27,Alights,Passenger_1318,Mirasierra,Train 4,counterclockwise,Mirasierra
16:27,Arrives,Train 5,Chamartin (station),Train 5,counterclockwise,
16:27,Alights,Passenger_1341,Chamartin (station),Train 5,counterclockwise,Chamartin (station)
16:27,Alights,Passenger_1291,Chamartin (station),Train 5,counterclockwise,Chamartin (station)
16:27,Alights,Passenger_1346,Chamartin (station),Train 5,counterclockwise,Chamartin (station)
16:27,Alights,Passenger_1350,Chamartin (station),Train 5,counterclockwise,Chamartin (station)
16:28,Arrives,Train 2,Paco de Lucia,Train 2,clockwise,
16:28,Alights,Passenger_1362,Paco de Lucia,Train 2,clockwise,Paco de Lucia
16:28,Arrives,Passenger_1391,Sanchinarro,,,Montecarmelo
16:28,Arrives,Passenger_1392,Castellana,,,Mirasierra
16:29,Arrives,Train 3,Las Tablas,Train 3,clockwise,
16:29,Alights,Passenger_1308,Las Tablas,Train 3,clockwise,Las Tablas
16:29,Alights,Passenger_1349,Las Tablas,Train 3,clockwise,Las Tablas
16:29,Alights,Passenger_1351,Las Tablas,Train 3,clockwise,Las Tablas
16:29,Alights,Passenger_1366,Las Tablas,Train 3,clockwise,Las Tablas
16:29,Arrives,Train 4,Montecarmelo,Train 4,counterclockwise,
16:29,Arrives,Passenger_1393,Las Tablas,,,Sanchinarro
16:30,Arrives,Train 5,Castellana,Train 5,counterclockwise,
16:30,Alights,Passenger_1334,Castellana,Train 5,counterclockwise,Castellana
16:30,Alights,Passenger_1355,Castellana,Train 5,counterclockwise,Castellana
16:30,Boards,Passenger_1386,Castellana,Train 5,counterclockwise,Montecarmelo
16:30,Boards,Passenger_1392,Castellana,Train 5,counterclockwise,Mirasierra
16:30,Arrives,Passenger_1394,Chamartin (station),,,Castellana
16:31,Arrives,Train 1,Castellana,Train 1,clockwise,
16:31,Alights,Passenger_1329,Castellana,Train 1,clockwise,Castellana
16:31,Arrives,Train 6,Sanchinarro,Train 6,counterclockwise,
16:31,Alights,Passenger_1302,Sanchinarro,Train 6,counterclockwise,Sanchinarro
16:31,Boards,Passenger_1377,Sanchinarro,Train 6,counterclockwise,Pinar de Chamartin
16:31,Boards,Passenger_1378,Sanchinarro,Train 6,counterclockwise,Castellana
16:31,Boards,Passenger_1384,Sanchinarro,Train 6,counterclockwise,Mirasierra
16:31,Boards,Passenger_1391,Sanchinarro,Train 6,counterclockwise,Montecarmelo
16:31,Arrives,Train 3,Tres Olivos,Train 3,clockwise,
16:31,Arrives,Passenger_1395,Las Tablas,,,Mirasierra
16:31,Arrives,Passenger_1396,Montecarmelo,,,Castellana
16:31,Arrives,Passenger_1397,Las Tablas,,,Paco de Lucia
16:32,Arrives,Train 4,Tres Olivos,Train 4,counterclockwise,
16:32,Alights,Passenger_1314,Tres Olivos,Train 4,counterclockwise,Tres Olivos
16:32,Boards,Passenger_1354,Tres Olivos,Train 4,counterclockwise,La Moraleja
16:32,Boards,Passenger_1382,Tres Olivos,Train 4,counterclockwise,Pinar de Chamartin
16:32,Arrives,Passenger_1398,Montecarmelo,,,Sanchinarro
16:32,Arrives,Passenger_1399,Chamartin (station),,,Pinar de Chamartin
16:32,Arrives,Passenger_1400,Tres Olivos,,,Pinar de Chamartin
16:33,Arrives,Train 2,Castellana,Train 2,clockwise,
16:33,Arrives,Train 6,Pinar de Chamartin,Train 6,counterclockwise,
16:33,Alights,Passenger_1377,Pinar de Chamartin,Train 6,counterclockwise,Pinar de Chamartin
16:33,Arrives,Passenger_1401,Mirasierra,,,Tres Olivos
16:34,Arrives,Train 1,Chamartin (station),Train 1,clockwise,
16:34,Alights,Passenger_1313,Chamartin (station),Train 1,clockwise,Chamartin (station)
16:34,Arrives,Train 3,Montecarmelo,Train 3,clockwise,
16:34,Alights,Passenger_1364,Montecarmelo,Train 3,clockwise,Montecarmelo
16:34,Arrives,Train 4,Las Tablas,Train 4,counterclockwise,
16:34,Alights,Passenger_1342,Las Tablas,Train 4,counterclockwise,Las Tablas
16:34,Arrives,Passenger_1402,Las Tablas,,,Pinar de Chamartin
16:34,Arrives,Passenger_1403,Chamartin (station),,,Las Tablas
16:34,Arrives,Passenger_1404,Mirasierra,,,Pinar de Chamartin
16:35,Arrives,Train 5,Paco de Lucia,Train 5,counterclockwise,
16:35,Arrives,Passenger_1405,Tres Olivos,,,Montecarmelo
16:35,Arrives,Passenger_1406,Las Tablas,,,Sanchinarro
16:36,Arrives,Train 2,Chamartin (station),Train 2,clockwise,
16:36,Alights,Passenger_1365,Chamartin (station),Train 2,clockwise,Chamartin (station)
16:36,Boards,Passenger_1292,Chamartin (station),Train 2,clockwise,Sanchinarro
16:36,Boards,Passenger_1323,Chamartin (station),Train 2,clockwise,Paco de Lucia
16:36,Boards,Passenger_1324,Chamartin (station),Train 2,clockwise,Paco de Lucia
16:36,Boards,Passenger_1325,Chamartin (station),Train 2,clockwise,Paco de Lucia
16:36,Boards,Passenger_1331,Chamartin (station),Train 2,clockwise,Pinar de Chamartin
16:36,Boards,Passenger_1340,Chamartin (station),Train 2,clockwise,Sanchinarro
16:36,Boards,Passenger_1356,Chamartin (station),Train 2,clockwise,Tres Olivos
16:36,Boards,Passenger_1357,Chamartin (station),Train 2,clockwise,Tres Olivos
16:36,Boards,Passenger_1360,Chamartin (station),Train 2,clockwise,Montecarmelo
16:36,Boards,Passenger_1370,Chamartin (station),Train 2,clockwise,Sanchinarro
16:36,Boards,Passenger_1375,Chamartin (station),Train 2,clockwise,La Moraleja
16:36,Boards,Passenger_1385,Chamartin (station),Train 2,clockwise,Pinar de Chamartin
16:36,Boards,Passenger_1394,Chamartin (station),Train 2,clockwise,Castellana
16:36,Boards,Passenger_1399,Chamartin (station),Train 2,clockwise,Pinar de Chamartin
16:36,Boards,Passenger_1403,Chamartin (station),Train 2,clockwise,Las Tablas
16:36,Arrives,Train 3,Mirasierra,Train 3,clockwise,
16:36,Alights,Passenger_1330,Mirasierra,Train 3,clockwise,Mirasierra
16:36,Arrives,Passenger_1407,Mirasierra,,,La Moraleja
16:37,Arrives,Passenger_1408,Mirasierra,,,Montecarmelo
16:38,Arrives,Train 1,Pinar de Chamartin,Train 1,clockwise,
16:38,Arrives,Passenger_1409,Las Tablas,,,Castellana
16:38,Arrives,Passenger_1410,Sanchinarro,,,Mirasierra
16:39,Arrives,Train 4,La Moraleja,Train 4,counterclockwise,
16:39,Alights,Passenger_1354,La Moraleja,Train 4,counterclockwise,La Moraleja
16:39,Arrives,Train 5,Mirasierra,Train 5,counterclockwise,
16:39,Alights,Passenger_1392,Mirasierra,Train 5,counterclockwise,Mirasierra
16:39,Arrives,Train 6,Chamartin (station),Train 6,counterclockwise,
16:39,Alights,Passenger_1306,Chamartin (station),Train 6,counterclockwise,Chamartin (station)
16:39,Alights,Passenger_1317,Chamartin (station),Train 6,counterclockwise,Chamartin (station)
16:39,Arrives,Passenger_1411,Paco de Lucia,,,Mirasierra
16:40,Arrives,Train 2,Pinar de Chamartin,Train 2,clockwise,
16:40,Alights,Passenger_1374,Pinar de Chamartin,Train 2,clockwise,Pinar de Chamartin
16:40,Alights,Passenger_1331,Pinar de Chamartin,Train 2,clockwise,Pinar de Chamartin
16:40,Alights,Passenger_1385,Pinar de Chamartin,Train 2,clockwise,Pinar de Chamartin
16:40,Alights,Passenger_1399,Pinar de Chamartin,Train 2,clockwise,Pinar de Chamartin
16:40,Arrives,Train 3,Paco de Lucia,Train 3,clockwise,
16:40,Alights,Passenger_1381,Paco de Lucia,Train 3,clockwise,Paco de Lucia
16:40,Boards,Passenger_1411,Paco de Lucia,Train 3,clockwise,Mirasierra
16:40,Arrives,Train 1,Sanchinarro,Train 1,clockwise,
16:40,Arrives,Passenger_1412,Paco de Lucia,,,La Moraleja
16:40,Arrives,Passenger_1413,Mirasierra,,,Pinar de Chamartin
16:40,Arrives,Passenger_1414,Chamartin (station),,,Tres Olivos
16:41,Arrives,Train 5,Montecarmelo,Train 5,counterclockwise,
16:41,Alights,Passenger_1293,Montecarmelo,Train 5,counterclockwise,Montecarmelo
16:41,Alights,Passenger_1321,Montecarmelo,Train 5,counterclockwise,Montecarmelo
16:41,Alights,Passenger_1386,Montecarmelo,Train 5,counterclockwise,Montecarmelo
16:41,Boards,Passenger_1363,Montecarmelo,Train 5,counterclockwise,Sanchinarro
16:41,Boards,Passenger_1396,Montecarmelo,Train 5,counterclockwise,Castellana
16:41,Boards,Passenger_1398,Montecarmelo,Train 5,counterclockwise,Sanchinarro
16:41,Arrives,Passenger_1415,Sanchinarro,,,Paco de Lucia
16:41,Arrives,Passenger_1416,La Moraleja,,,Chamartin (station)
16:42,Arrives,Train 6,Castellana,Train 6,counterclockwise,
16:42,Alights,Passenger_1378,Castellana,Train 6,counterclockwise,Castellana
16:42,Arrives,Train 2,Sanchinarro,Train 2,clockwise,
16:42,Alights,Passenger_1292,Sanchinarro,Train 2,clockwise,Sanchinarro
16:42,Alights,Passenger_1340,Sanchinarro,Train 2,clockwise,Sanchinarro
16:42,Alights,Passenger_1370,Sanchinarro,Train 2,clockwise,Sanchinarro
16:42,Arrives,Passenger_1417,Mirasierra,,,Pinar de Chamartin
16:42,Arrives,Passenger_1418,Tres Olivos,,,Castellana
16:43,Arrives,Train 1,La Moraleja,Train 1,clockwise,
16:43,Alights,Passenger_1353,La Moraleja,Train 1,clockwise,La Moraleja
16:43,Boards,Passenger_1416,La Moraleja,Train 1,clockwise,Chamartin (station)
16:43,Arrives,Train 4,Sanchinarro,Train 4,counterclockwise,
16:43,Alights,Passenger_1299,Sanchinarro,Train 4,counterclockwise,Sanchinarro
16:43,Boards,Passenger_1410,Sanchinarro,Train 4,counterclockwise,Mirasierra
16:43,Boards,Passenger_1415,Sanchinarro,Train 4,counterclockwise,Paco de Lucia
16:43,Arrives,Passenger_1419,Castellana,,,Chamartin (station)
16:43,Arrives,Passenger_1420,Castellana,,,Chamartin (station)
16:44,Arrives,Train 5,Tres Olivos,Train 5,counterclockwise,
16:44,Arrives,Passenger_1421,Sanchinarro,,,Castellana
16:44,Arrives,Passenger_1422,Chamartin (station),,,Tres Olivos
16:45,Arrives,Train 3,Castellana,Train 3,clockwise,
16:45,Arrives,Train 2,La Moraleja,Train 2,clockwise,
16:45,Alights,Passenger_1358,La Moraleja,Train 2,clockwise,La Moraleja
16:45,Alights,Passenger_1375,La Moraleja,Train 2,clockwise,La Moraleja
16:45,Arrives,Train 4,Pinar de Chamartin,Train 4,counterclockwise,
16:45,Alights,Passenger_1382,Pinar de Chamartin,Train 4,counterclockwise,Pinar de Chamartin
16:45,Boards,Passenger_1369,Pinar de Chamartin,Train 4,counterclockwise,Tres Olivos
16:45,Boards,Passenger_1371,Pinar de Chamartin,Train 4,counterclockwise,Montecarmelo
16:45,Boards,Passenger_1379,Pinar de Chamartin,Train 4,counterclockwise,Sanchinarro
16:46,Arrives,Train 5,Las Tablas,Train 5,counterclockwise,
16:46,Arrives,Passenger_1423,Castellana,,,Sanchinarro
16:46,Arrives,Passenger_1424,Castellana,,,Paco de Lucia
16:46,Arrives,Passenger_1425,Sanchinarro,,,Chamartin (station)
16:47,Arrives,Train 6,Paco de Lucia,Train 6,counterclockwise,
16:47,Boards,Passenger_1412,Paco de Lucia,Train 6,counterclockwise,La Moraleja
16:47,Arrives,Passenger_1426,Sanchinarro,,,Tres Olivos
16:47,Arrives,Passenger_1427,Pinar de Chamartin,,,Las Tablas
16:48,Arrives,Train 1,Las Tablas,Train 1,clockwise,
16:48,Arrives,Train 3,Chamartin (station),Train 3,clockwise,
16:49,Arrives,Passenger_1428,La Moraleja,,,Chamartin (station)
16:49,Arrives,Passenger_1429,Mirasierra,,,Pinar de Chamartin
16:49,Arrives,Passenger_1430,Castellana,,,Las Tablas
16:49,Arrives,Passenger_1431,Pinar de Chamartin,,,Paco de Lucia
16:50,Arrives,Train 2,Las Tablas,Train 2,clockwise,
16:50,Alights,Passenger_1403,Las Tablas,Train 2,clockwise,Las Tablas
16:50,Arrives,Train 1,Tres Olivos,Train 1,clockwise,
16:50,Alights,Passenger_1359,Tres Olivos,Train 1,clockwise,Tres Olivos
16:50,Boards,Passenger_1400,Tres Olivos,Train 1,clockwise,Pinar de Chamartin
16:50,Boards,Passenger_1405,Tres Olivos,Train 1,clockwise,Montecarmelo
16:50,Boards,Passenger_1418,Tres Olivos,Train 1,clockwise,Castellana
16:51,Arrives,Train 5,La Moraleja,Train 5,counterclockwise,
16:51,Arrives,Train 6,Mirasierra,Train 6,counterclockwise,
16:51,Alights,Passenger_1384,Mirasierra,Train 6,counterclockwise,Mirasierra
16:51,Boards,Passenger_1300,Mirasierra,Train 6,counterclockwise,Chamartin (station)
16:51,Boards,Passenger_1301,Mirasierra,Train 6,counterclockwise,La Moraleja
16:51,Boards,Passenger_1310,Mirasierra,Train 6,counterclockwise,Pinar de Chamartin
16:51,Boards,Passenger_1312,Mirasierra,Train 6,counterclockwise,Montecarmelo
16:51,Boards,Passenger_1320,Mirasierra,Train 6,counterclockwise,Las Tablas
16:51,Boards,Passenger_1322,Mirasierra,Train 6,counterclockwise,Montecarmelo
16:51,Boards,Passenger_1326,Mirasierra,Train 6,counterclockwise,La Moraleja
16:51,Boards,Passenger_1337,Mirasierra,Train 6,counterclockwise,Castellana
16:51,Boards,Passenger_1344,Mirasierra,Train 6,counterclockwise,Sanchinarro
16:51,Boards,Passenger_1367,Mirasierra,Train 6,counterclockwise,La Moraleja
16:51,Boards,Passenger_1368,Mirasierra,Train 6,counterclockwise,Las Tablas
16:51,Boards,Passenger_1372,Mirasierra,Train 6,counterclockwise,Pinar de Chamartin
16:51,Boards,Passenger_1373,Mirasierra,Train 6,counterclockwise,Sanchinarro
16:51,Boards,Passenger_1376,Mirasierra,Train 6,counterclockwise,Sanchinarro
16:51,Boards,Passenger_1383,Mirasierra,Train 6,counterclockwise,Tres Olivos
16:51,Boards,Passenger_1401,Mirasierra,Train 6,counterclockwise,Tres Olivos
16:51,Boards,Passenger_1404,Mirasierra,Train 6,counterclockwise,Pinar de Chamartin
16:51,Boards,Passenger_1407,Mirasierra,Train 6,counterclockwise,La Moraleja
16:51,Boards,Passenger_1408,Mirasierra,Train 6,counterclockwise,Montecarmelo
16:51,Boards,Passenger_1413,Mirasierra,Train 6,counterclockwise,Pinar de Chamartin
16:51,Boards,Passenger_1417,Mirasierra,Train 6,counterclockwise,Pinar de Chamartin
16:51,Boards,Passenger_1429,Mirasierra,Train 6,counterclockwise,Pinar de Chamartin
16:51,Arrives,Train 4,Chamartin (station),Train 4,counterclockwise,
16:51,Arrives,Passenger_1432,Castellana,,,Pinar de Chamartin
16:51,Arrives,Passenger_1433,Tres Olivos,,,Sanchinarro
16:52,Arrives,Train 3,Pinar de Chamartin,Train 3,clockwise,
16:52,Arrives,Train 2,Tres Olivos,Train 2,clockwise,
16:52,Alights,Passenger_1356,Tres Olivos,Train 2,clockwise,Tres Olivos
16:52,Alights,Passenger_1357,Tres Olivos,Train 2,clockwise,Tres Olivos
16:53,Arrives,Train 1,Montecarmelo,Train 1,clockwise,
16:53,Alights,Passenger_1405,Montecarmelo,Train 1,clockwise,Montecarmelo
16:53,Arrives,Train 6,Montecarmelo,Train 6,counterclockwise,
16:53,Alights,Passenger_1391,Montecarmelo,Train 6,counterclockwise,Montecarmelo
16:53,Alights,Passenger_1312,Montecarmelo,Train 6,counterclockwise,Montecarmelo
16:53,Alights,Passenger_1322,Montecarmelo,Train 6,counterclockwise,Montecarmelo
16:53,Alights,Passenger_1408,Montecarmelo,Train 6,counterclockwise,Montecarmelo
16:53,Arrives,Passenger_1434,Castellana,,,Sanchinarro
16:54,Arrives,Train 4,Castellana,Train 4,counterclockwise,
16:54,Arrives,Train 3,Sanchinarro,Train 3,clockwise,
16:54,Alights,Passenger_1297,Sanchinarro,Train 3,clockwise,Sanchinarro
16:54,Alights,Passenger_1305,Sanchinarro,Train 3,clockwise,Sanchinarro
16:54,Boards,Passenger_1421,Sanchinarro,Train 3,clockwise,Castellana
16:54,Boards,Passenger_1425,Sanchinarro,Train 3,clockwise,Chamartin (station)
16:54,Boards,Passenger_1426,Sanchinarro,Train 3,clockwise,Tres Olivos
16:55,Arrives,Train 2,Montecarmelo,Train 2,clockwise,
16:55,Alights,Passenger_1360,Montecarmelo,Train 2,clockwise,Montecarmelo
16:55,Arrives,Train 5,Sanchinarro,Train 5,counterclockwise,
16:55,Alights,Passenger_1363,Sanchinarro,Train 5,counterclockwise,Sanchinarro
16:55,Alights,Passenger_1398,Sanchinarro,Train 5,counterclockwise,Sanchinarro
16:55,Arrives,Train 1,Mirasierra,Train 1,clockwise,
16:55,Alights,Passenger_1361,Mirasierra,Train 1,clockwise,Mirasierra
16:55,Arrives,Passenger_1435,Mirasierra,,,Tres Olivos
16:55,Arrives,Passenger_1436,Montecarmelo,,,Sanchinarro
16:55,Arrives,Passenger_1437,Tres Olivos,,,Mirasierra
16:56,Arrives,Train 6,Tres Olivos,Train 6,counterclockwise,
16:56,Alights,Passenger_1383,Tres Olivos,Train 6,counterclockwise,Tres Olivos
16:56,Alights,Passenger_1401,Tres Olivos,Train 6,counterclockwise,Tres Olivos
16:57,Arrives,Train 3,La Moraleja,Train 3,clockwise,
16:57,Arrives,Train 2,Mirasierra,Train 2,clockwise,
16:57,Arrives,Train 5,Pinar de Chamartin,Train 5,counterclockwise,
16:57,Boards,Passenger_1427,Pinar de Chamartin,Train 5,counterclockwise,Las Tablas
16:57,Boards,Passenger_1431,Pinar de Chamartin,Train 5,counterclockwise,Paco de Lucia
16:57,Arrives,Passenger_1438,La Moraleja,,,Pinar de Chamartin
16:57,Arrives,Passenger_1439,Sanchinarro,,,Tres Olivos
16:58,Arrives,Train 6,Las Tablas,Train 6,counterclockwise,
16:58,Alights,Passenger_1320,Las Tablas,Train 6,counterclockwise,Las Tablas
16:58,Alights,Passenger_1368,Las Tablas,Train 6,counterclockwise,Las Tablas
16:58,Arrives,Passenger_1440,Mirasierra,,,Castellana
16:58,Arrives,Passenger_1441,La Moraleja,,,Tres Olivos
16:58,Arrives,Passenger_1442,Paco de Lucia,,,Las Tablas
16:59,Arrives,Train 4,Paco de Lucia,Train 4,counterclockwise,
16:59,Alights,Passenger_1415,Paco de Lucia,Train 4,counterclockwise,Paco de Lucia
16:59,Arrives,Train 1,Paco de Lucia,Train 1,clockwise,
16:59,Arrives,Passenger_1443,La Moraleja,,,Mirasierra
16:59,Arrives,Passenger_1444,Pinar de Chamartin,,,Montecarmelo
17:00,Arrives,Passenger_1445,Mirasierra,,,Montecarmelo
17:00,Arrives,Passenger_1446,Sanchinarro,,,Pinar de Chamartin
17:00,Arrives,Passenger_1447,Pinar de Chamartin,,,Las Tablas
17:01,Arrives,Train 2,Paco de Lucia,Train 2,clockwise,
17:01,Alights,Passenger_1323,Paco de Lucia,Train 2,clockwise,Paco de Lucia
17:01,Alights,Passenger_1324,Paco de Lucia,Train 2,clockwise,Paco de Lucia
17:01,Alights,Passenger_1325,Paco de Lucia,Train 2,clockwise,Paco de Lucia
17:01,Boards,Passenger_1442,Paco de Lucia,Train 2,clockwise,Las Tablas
17:01,Arrives,Passenger_1448,Mirasierra,,,Pinar de Chamartin
17:01,Arrives,Passenger_1449,Sanchinarro,,,Las Tablas
17:02,Arrives,Train 3,Las Tablas,Train 3,clockwise,
17:02,Arrives,Passenger_1450,Mirasierra,,,Pinar de Chamartin
17:02,Arrives,Passenger_1451,Pinar de Chamartin,,,Montecarmelo
17:02,Arrives,Passenger_1452,Tres Olivos,,,Pinar de Chamartin
17:02,Arrives,Passenger_1453,Mirasierra,,,Pinar de Chamartin
17:02,Arrives,Passenger_1454,Castellana,,,La Moraleja
17:03,Arrives,Train 6,La Moraleja,Train 6,counterclockwise,
17:03,Alights,Passenger_1412,La Moraleja,Train 6,counterclockwise,La Moraleja
17:03,Alights,Passenger_1301,La Moraleja,Train 6,counterclockwise,La Moraleja
17:03,Alights,Passenger_1326,La Moraleja,Train 6,counterclockwise,La Moraleja
17:03,Alights,Passenger_1367,La Moraleja,Train 6,counterclockwise,La Moraleja
17:03,Alights,Passenger_1407,La Moraleja,Train 6,counterclockwise,La Moraleja
17:03,Arrives,Train 4,Mirasierra,Train 4,counterclockwise,
17:03,Alights,Passenger_1410,Mirasierra,Train 4,counterclockwise,Mirasierra
17:03,Arrives,Train 5,Chamartin (station),Train 5,counterclockwise,
17:04,Arrives,Train 1,Castellana,Train 1,clockwise,
17:04,Alights,Passenger_1418,Castellana,Train 1,clockwise,Castellana
17:04,Boards,Passenger_1419,Castellana,Train 1,clockwise,Chamartin (station)
17:04,Boards,Passenger_1420,Castellana,Train 1,clockwise,Chamartin (station)
17:04,Boards,Passenger_1423,Castellana,Train 1,clockwise,Sanchinarro
17:04,Boards,Passenger_1424,Castellana,Train 1,clockwise,Paco de Lucia
17:04,Boards,Passenger_1430,Castellana,Train 1,clockwise,Las Tablas
17:04,Boards,Passenger_1432,Castellana,Train 1,clockwise,Pinar de Chamartin
17:04,Boards,Passenger_1434,Castellana,Train 1,clockwise,Sanchinarro
17:04,Boards,Passenger_1454,Castellana,Train 1,clockwise,La Moraleja
17:04,Arrives,Train 3,Tres Olivos,Train 3,clockwise,
17:04,Alights,Passenger_1426,Tres Olivos,Train 3,clockwise,Tres Olivos
17:04,Arrives,Passenger_1455,Sanchinarro,,,Castellana
17:04,Arrives,Passenger_1456,Montecarmelo,,,Sanchinarro
17:04,Arrives,Passenger_1457,Sanchinarro,,,Pinar de Chamartin
17:05,Arrives,Train 4,Montecarmelo,Train 4,counterclockwise,
17:05,Alights,Passenger_1371,Montecarmelo,Train 4,counterclockwise,Montecarmelo
17:05,Boards,Passenger_1436,Montecarmelo,Train 4,counterclockwise,Sanchinarro
17:05,Boards,Passenger_1456,Montecarmelo,Train 4,counterclockwise,Sanchinarro
17:05,Arrives,Passenger_1458,Pinar de Chamartin,,,Las Tablas
17:06,Arrives,Train 2,Castellana,Train 2,clockwise,
17:06,Alights,Passenger_1394,Castellana,Train 2,clockwise,Castellana
17:06,Arrives,Train 5,Castellana,Train 5,counterclockwise,
17:06,Alights,Passenger_1396,Castellana,Train 5,counterclockwise,Castellana
17:07,Arrives,Train 1,Chamartin (station),Train 1,clockwise,
17:07,Alights,Passenger_1416,Chamartin (station),Train 1,clockwise,Chamartin (station)
17:07,Alights,Passenger_1419,Chamartin (station),Train 1,clockwise,Chamartin (station)
17:07,Alights,Passenger_1420,Chamartin (station),Train 1,clockwise,Chamartin (station)
17:07,Arrives,Train 3,Montecarmelo,Train 3,clockwise,
17:07,Arrives,Train 6,Sanchinarro,Train 6,counterclockwise,
17:07,Alights,Passenger_1344,Sanchinarro,Train 6,counterclockwise,Sanchinarro
17:07,Alights,Passenger_1373,Sanchinarro,Train 6,counterclockwise,Sanchinarro
17:07,Alights,Passenger_1376,Sanchinarro,Train 6,counterclockwise,Sanchinarro
17:08,Arrives,Train 4,Tres Olivos,Train 4,counterclockwise,
17:08,Alights,Passenger_1369,Tres Olivos,Train 4,counterclockwise,Tres Olivos
17:09,Arrives,Train 2,Chamartin (station),Train 2,clockwise,
17:09,Boards,Passenger_1414,Chamartin (station),Train 2,clockwise,Tres Olivos
17:09,Boards,Passenger_1422,Chamartin (station),Train 2,clockwise,Tres Olivos
17:09,Arrives,Train 3,Mirasierra,Train 3,clockwise,
17:09,Alights,Passenger_1411,Mirasierra,Train 3,clockwise,Mirasierra
17:09,Boards,Passenger_1435,Mirasierra,Train 3,clockwise,Tres Olivos
17:09,Boards,Passenger_1440,Mirasierra,Train 3,clockwise,Castellana
17:09,Boards,Passenger_1445,Mirasierra,Train 3,clockwise,Montecarmelo
17:09,Boards,Passenger_1448,Mirasierra,Train 3,clockwise,Pinar de Chamartin
17:09,Boards,Passenger_1450,Mirasierra,Train 3,clockwise,Pinar de Chamartin
17:09,Boards,Passenger_1453,Mirasierra,Train 3,clockwise,Pinar de Chamartin
17:09,Arrives,Train 6,Pinar de Chamartin,Train 6,counterclockwise,
17:09,Alights,Passenger_1310,Pinar de Chamartin,Train 6,counterclockwise,Pinar de Chamartin
17:09,Alights,Passenger_1372,Pinar de Chamartin,Train 6,counterclockwise,Pinar de Chamartin
17:09,Alights,Passenger_1404,Pinar de Chamartin,Train 6,counterclockwise,Pinar de Chamartin
17:09,Alights,Passenger_1413,Pinar de Chamartin,Train 6,counterclockwise,Pinar de Chamartin
17:09,Alights,Passenger_1417,Pinar de Chamartin,Train 6,counterclockwise,Pinar de Chamartin
17:09,Alights,Passenger_1429,Pinar de Chamartin,Train 6,counterclockwise,Pinar de Chamartin
17:09,Boards,Passenger_1444,Pinar de Chamartin,Train 6,counterclockwise,Montecarmelo
17:09,Boards,Passenger_1447,Pinar de Chamartin,Train 6,counterclockwise,Las Tablas
17:09,Boards,Passenger_1451,Pinar de Chamartin,Train 6,counterclockwise,Montecarmelo
17:09,Boards,Passenger_1458,Pinar de Chamartin,Train 6,counterclockwise,Las Tablas
17:09,Arrives,Passenger_1459,Tres Olivos,,,Sanchinarro
17:10,Arrives,Train 4,Las Tablas,Train 4,counterclockwise,
17:10,Arrives,Passenger_1460,Castellana,,,Chamartin (station)
17:11,Arrives,Train 5,Paco de Lucia,Train 5,counterclockwise,
